title,content,type
Cực kì hài lòng,Hàng xài mượt,4
Cực kì hài lòng,"Chuột rất mượt, êm",4
Cực kì hài lòng,"Kiểu dáng cho tay nhỏ, phím bấm êm",4
Cực kì hài lòng,"Chuột mượt, bền, đẹp",4
Cực kì hài lòng,"Màu rất xinh, chuột mượt mà",4
Cực kì hài lòng,"Chuột êm mượt, nhạy rất rốt. Mua lần 2 rồi. Giao hàng nhanh",4
Cực kì hài lòng,"Giao nhanh, đẹp, màu hồng đất dễ thương. Hỏi: bảo hành thế nào?",4
Cực kì hài lòng,"Nhẹ êm, màu hồng xinh",4
Cực kì hài lòng,Chuột xài OK không biết có bền không thôi.,4
Rất không hài lòng,"Silent Touch: 10 điểm

Tuy nhiên, mua chuột hôm thứ 6, dùng được 1 ngày + nguyên ngày thứ 2. Đến chiều thứ 2, chuột đã chết. Vẫn hiện connected nhưng di chuyển chuột trên bàn thì màn hình không hiện lên chuột trên màn hình.

Mặc dù Pin hiện 90%. Cũng đã khởi động máy, thay pin đủ kiểu nhưng vẫn không hoạt động Thu gọn",4
Cực kì hài lòng,"Đúng màu, màu đẹp, chuốt đem, lăn mượt, silent",4
Cực kì hài lòng,"Chuột màu hồng rất đẹp và nhẹ nhàng, chất lượng tốt.",4
Cực kì hài lòng,Good,4
Cực kì hài lòng,Quá tốt,4
Cực kì hài lòng,"Giao nhanh, đóng gói ok; Hàng chinh hang da xai ok nhe",4
Cực kì hài lòng,"Hàng giao nhanh, chuột xinh, phù hợp với con gái.",4
Cực kì hài lòng,"sản phẩm tốt, đúng như mô tả",4
Cực kì hài lòng,"Sản phẩm rất êm tay, nhỏ nhắn xinh xắn đáng tiềnnnnnn",4
Cực kì hài lòng,"sử dụng ok, nhẹ, nhỏ, gọn",4
Cực kì hài lòng,"Bấm êm nhẹ, màu xinh, chuột nhạy.",4
Cực kì hài lòng,Ngon mượt,4
Cực kì hài lòng,"Chuột giống mô tả, bấm êm lắm, đẹp",4
Cực kì hài lòng,Ngpn,4
Cực kì hài lòng,Tuyệt oke,4
Cực kì hài lòng,"Hàng đẹp,sử dụng mượt,chính hãng",4
Cực kì hài lòng,"Chuột bấm nhẹ, rất ưng ý mình.",4
Cực kì hài lòng,zamnn,4
Cực kì hài lòng,"Cute, mượt. Đẹp",4
Cực kì hài lòng,"Phim bam em nhe, di chuot muot, mau sac dep",4
Cực kì hài lòng,Quá tuyệt màu xinh chuột êm k tiếng động,4
Cực kì hài lòng,Ok,4
Cực kì hài lòng,chuột xin xò đúng silent lun nà,4
Cực kì hài lòng,"chuột nhạy, êm, không có tiếng ồn nhé",4
Cực kì hài lòng,Bấm êm,4
Cực kì hài lòng,oke,4
Cực kì hài lòng,"Sp chất lượng, rất đáng mua",4
Cực kì hài lòng,OK,4
Cực kì hài lòng,"Đẹp, bền, dễ dùng",4
Cực kì hài lòng,SP tốt,4
Cực kì hài lòng,Chất lượng rất tốt.,4
Cực kì hài lòng,"Tốt, êm",4
Cực kì hài lòng,tốt 👍🏻,4
Cực kì hài lòng,Sản phẩm oke,4
Cực kì hài lòng,Chuột êm,4
Rất không hài lòng,"Sản phẩm là hàng giả, Sài vài tháng đã hư, chuột bị lát khi di chuyển",4
Rất không hài lòng,"Nhà bán hàng *** gạt người tiêu dùng! Sản phẩm có đèn nhưng k sáng, k ghi chi tiết sản phẩm. Nếu k có đèn tôi sẽ k mua. Đã liên hệ với nhà bán hàng nhưng nhà bán hàng báo là sản phẩm k sáng là do sản xuất vậy nhưng k mô tả, đánh *** khách hàng. Đây là nhãn hàng và mặt hàng k đáng tin tưởng. 
Đã liên hệ tiki hỗ trợ nhưng tiki k hỗ trợ. Mua hàng vì tin tưởng tiki nhưng tiki k hỗ trơ
Dịch vụ kém chất lượng. Sau này k dùng tiki nuẫ Thu gọn",4
Không hài lòng,"Mình không bàn về chất lượng sản phẩm vì mình không thể sử dụng sản phẩm được. 
Tuy nhiên mình muốn phản hồi ở đây về thái độ của store. Mình đặt nhầm mẫu nên không sử dụng được. Mình đã lên yêu cầu trả hàng và gửi lại cho shipper liền trong ngày. Nhưng 3 ngày sau shipper gọi báo giao lại hàng cho mình vì store từ chối nhận. 
Mình có liên lạc với store qua kênh chat trên tiki, trình bày nguyên nhân trả hàng và mong muốn store đưa ra lí do từ chối nhận. Tuy nhiên store chỉ seen không reply. Mình không thích kiểu bán hàng mà lơ nhu cầu khách như vậy, thậm chí không một lời 'mong chị thông cảm vì quy định nó như thế'. Vì thái độ này mà chắc mình sẽ không đặt lại mẫu đúng của Logitech nữa. Thu gọn",4
Rất không hài lòng,"Chuột giao ngày 22/6 thì đến ngày 27/7 chết. Không điều khiển được chuột trên màn hình dù đã tháo usb ra gắn lại, thay pin mới, restart window nhiều lần.",4
Rất không hài lòng,"*Chất lượng ok, vỏ hộp có vết rách ở chỗ dán tem.
*Có điều do mua gấp giao 2h nên chọn shop mall mua giá 350.000, đúng 3h sau lướt tiki thấy shop để 240.000 nên có cảm giác như bị *** :D. Tưởng nhìn nhầm M240 nhưng đúng là M220.
*Các bạn cần mua gấp chọn now 2h như mình nên check kỹ lại trước nhé. 
*Tạm biệt Logitech Thu gọn",4
Hài lòng,"Chuột ổn, màu sơn lì đẹp, êm, nhạy, chuột giảm ồn nên vẫn có chút tiếng ồn. 

Phù hợp người nào tay nhỏ. Những người bàn tay to nên cân nhắc kỹ nha, vì sử dụng chuột nhỏ so với bàn tay sẽ gây mỏi. Mình con gái, bàn tay cũng không to lắm, nhưng vẫn cảm thấy hơi nhỏ. Thu gọn",4
Hài lòng,"Mình bị mua nhầm nên muốn pass lại. Bạn nào mua nhắn mình nha. 237k giá sale, freeship HCM. Cảm ơn mn.",4
Hài lòng,Chuột xài lâu lâu giựt giựt ko mượt lắm. Chống tiếng ồn click chuột tốt. Nhưng mà chuột lâu lâu giựt giựt khi cần dùng cho cái chi tiết thì chuột lại đơ,4
Bình thường,"Chưa nhận hàng mà ghi giao hàng thành công?
Giao trễ hơn 1 tiếng
Chưa biết chất lượng",4
Bình thường,mua về dùng một tháng mà đã bị lac con lăn. Shop có hỗ trợ đổi mới nhưng vẫn lỗi y cũ. dùng chưa được nửa năm mà đi bảo hành hẳn 4 lần,4
Hài lòng,"Chuột êm, màu trắng rất đẹp. Giao hàng từ TPHcM nên hơi lâu tí. Hi vọng dùng bền lâu. Con A175 bị loạn click chuột nên đành phải sắm em mới này.",4
Rất không hài lòng,"Dùng được 1 tuần, mắt hồng ngoại ko hoạt động, cắm vào máy nào cũng ko sử dụng được. Haizzz",4
Rất không hài lòng,Đánh giá 1 sao vì để sản phẩm QC sai xuất xứ bán trên web đơn hàng #468730064,4
Bình thường,"Lúc đầu dùng OK, khá mượt, ko nghe tiếng khi click. Nhưng giờ bị hư rồi. Đang dùng tốt mà tự nhiên ko nhấp đc nữa.",4
Bình thường,"Bấm phím êm, nhưng mà khi cần nhấc con chuột lên bỏ xuống là bị khua cái nắp lạch cạch.",4
Hài lòng,"Cho mình hỏi về việc bảo hành với, mình mua chưa đầy năm sao h rê k dc nữa ta:(((",4
Bình thường,"Cho pin vào chỉ chập chờn 1 giây rồi thôi, tắt ngúm. Sản phẩm bỏ xó không dùng được.",4
Hài lòng,"màu xinh, bấm êm ru à",4
Rất không hài lòng,Mua màu hồng sao giao màu đen,4
Bình thường,"Mắt đọc ko được tốt, ko đc mượt",4
Hài lòng,Chuột xài ok nha. Xài không bị ồn. Cơ mà bật on mà không thấy đèn sáng gì hết.,4
Rất không hài lòng,Sản phẩm lỏng lẻo không chắc chắn. Sài chập chờn,4
Hài lòng,"Giao hành nhanh  chuột xinh 
Sử dụng mới đánh giá thêm đc",4
Rất không hài lòng,Chuột dùng chưa dc 1 tháng đã hỏng r… mặc dù dùng rất thích,4
Bình thường,Chuột ổn nhân viên giao hàng hơi co j,4
Hài lòng,Đèn báo on bị hỏng,4
Rất không hài lòng,,4
Hài lòng,Giao hàng nhanh. Sử dụng tốt,4
Hài lòng,Tốt trong tầm giá,4
Cực kì hài lòng,Giao hàng thần tốc. Đặt chiều tối hôm trước mà sáng sớm hôm sau nhận đc luôn. Hàng thì chính hãng. Khác hẳn gian hàng của friso trên ***. Vì cố mua hàng chính hãng mà đặt đơn nhg bị bên đó cancel đơn 3 lần. Quá ức chế với dịch vụ bên đó. Qua bên này đặt thì lại quá ưng. Thu gọn,3
Cực kì hài lòng,"nhận đc hàng mừng muốn rớt nước mắt.. đặt hàng hồi 30/7 đến nay hơn 2 tháng ms nhận đc do dịch bệnh, dù j cũng cam ơn Sự cố gắng của Tiki va shiper..",3
Cực kì hài lòng,"Đóng gói sản phẩm cẩn thận. Giao hàng tiêu chuẩn nhưng rất nhanh, cực kì ưng khoản này. Tuy nhiên với cá nhân mình thì mình lại ko cần bọc từng hộp sữa bằng nilon như thế kia vì thấy tốn nilon quá hic. Thu gọn",3
Cực kì hài lòng,Fai khen tiki giao hàng siêu tốc và gói hàng cực kĩ. Sữa thì mới mua dùng lần đầu nên chưa có đánh giá,3
Cực kì hài lòng,"Hàng giao nhanh, mình đặt từ 10h mà 12h có luôn, sữa chuẩn hãng, đóng gói cẩn thận, ko móp méo (h/a minh hoạ)",3
Cực kì hài lòng,"giao hàng nhanh hơn dự kiến, sp hoi móp tí, đóng gói cẩu thả ko cho bọc chống sốc. nhung vẫn cho shop 5sao vì sp mua rẻ hơn giá ngoài shop sữa.",3
Cực kì hài lòng,"ngoài giao hàng chậm hơn dự kiến thì tiki hàng rất oki,.......năm sao cho tiki",3
Cực kì hài lòng,"chất lượng sản phẩm tuyệt vời,đóng gói kĩ, giao hàng nhanh,giá rẻ hơn so với ngoài tiệm.Tiếp tục ủng hộ lần sau.",3
Cực kì hài lòng,"Giao hàng nhanh! Vừa đặt lúc tối sáng nay đã giao tới.
Sữa hợp khẩu vị của bé.",3
Cực kì hài lòng,"Shop đóng gói hàng rất cẩn thận, giao hàng rất nhanh nữa! chất lượng sản phẩm rất okie, rất hợp bé nhà mình!",3
Cực kì hài lòng,"mùi vị thơm ngon bé rất thích sữa đóng gói đẹp mẫu mã nhìn thích, rất hài lòng",3
Cực kì hài lòng,Đã nhận hàng . Đúng đủ số lượng . Khâu đóng gói hơi ẩu ko có bọc chống sốc .,3
Cực kì hài lòng,"Lần đầu tiên trải nghiệm mua tại tiki giá cũng rẻ hơn mà luôn được nhận hàng siêu nhanh
Cảm ơn sự phục vụ này ạ",3
Cực kì hài lòng,NSX gần giao cực nhanh. Giá rẻ hơn concung hay shop trẻ em khác trên thị trường,3
Cực kì hài lòng,Giao hàng nhanh. Hàng ok lắm ạ,3
Cực kì hài lòng,bé nhà mình chỉ hợp mỗi sữa này. hơi đau ví tí nhưng đc đảm bảo của tiki trading là yên tâm r.kikiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiii,3
Cực kì hài lòng,giao nhanh hạn sử dụng còn dài,3
Cực kì hài lòng,Ok,3
Cực kì hài lòng,Tốt nha,3
Cực kì hài lòng,giao hàng nhanh. date dài,3
Cực kì hài lòng,"Ảnh chỉ mang tính chất minh hoạ, nhưng sữa đẹp và xịn quá ạ, 5 sao",3
Cực kì hài lòng,"Hàng đúng chuẩn , gói hàng kĩ, chỉ giao hàng lâu thôi",3
Cực kì hài lòng,"Hàng chính hãng, mùa dịch mà vẫn đc giao sớm hơn mong đợi, giá quá tốt. Vô cùng hài lòng luôn",3
Cực kì hài lòng,"Sữa bột 5 sao nhưng shipper tiki 1 sao. Chuyên gia báo k giao đc trong khi k gọi cho khách cuộc nào, mua vài lần đều như thế rất ức chế nên k thích mua trên tiki tí nào",3
Cực kì hài lòng,Good,3
Cực kì hài lòng,"Giao hàng nhanh, date mới. Sẽ ủng hộ shop",3
Cực kì hài lòng,"giao hàng nhanh
sẽ ủng hộ dài dài.
sảm phẩm chất lượng
cảm ơn shop",3
Hài lòng,ok đã mua hàng của shop 2 lần giá rẻ hàng chính hãng,3
Cực kì hài lòng,"Sữa tốt, date xa, nhận hàng ko bị móp méo, giao hàng nhanh đặt hôm trước hôm sau có luôn",3
Cực kì hài lòng,Giao hàng rất nhanh,3
Cực kì hài lòng,Bé lần đầu bú sữa hộp nhưng dễ dàng tiếp nhận sữa này do sữa ko quá ngọt.,3
Cực kì hài lòng,Vì hàng chính hãng Friso,3
Cực kì hài lòng,giao siêu nhanh. đặt bên shoppe toàn bị hủy đơn.,3
Cực kì hài lòng,"giao siêu nhanh,giá lại rẻ nữa,mọi người nên mua nhé",3
Cực kì hài lòng,"giao hàng nhanh, chất lượng tuyệt vời",3
Cực kì hài lòng,N/A,3
N/A,N/A,3
Cực kì hài lòng,Tốt,3
Cực kì hài lòng,"sp như hình , rất ổn , giá tốt hơn thị trường",3
Cực kì hài lòng,"thời gian giao hàng nhanh, đóng gói chắc chắn, giá tốt",3
Cực kì hài lòng,"sản phẩm chính hãng, rất yên tâm khi mua",3
Cực kì hài lòng,Cbgfhbh,3
Cực kì hài lòng,gói cẩn thận nhưng k hiểu sao bị móp 1 bên. vẫn đánh giá 5*,3
Cực kì hài lòng,Sp chính hãng giá hợp lí,3
Cực kì hài lòng,loại nay khi nao có hàng lai vây shop? con sắp hết sữa rồi huhu,3
Cực kì hài lòng,"tiki giao hàng siêu siêu nhanh và chuyên nghiệp!! sữa rẻ hơn ngoài tạp hoá gần nhà mình, cảm ơn tiki nhiều lắm",3
Cực kì hài lòng,"Giao rất nhanh,",3
Cực kì hài lòng,👍👍👍,3
Cực kì hài lòng,"Tốt, bền, giá hợp lý",3
Cực kì hài lòng,"sản phẩm đúng mô tả, giao hàng nhanh chóng.",3
Cực kì hài lòng,chính hãng ạ,3
Cực kì hài lòng,"Mua nhiều lần rồi , vì chính hãng tiki nên cũng yêb tâm ,",3
Cực kì hài lòng,Mua rẻ 464k,3
Cực kì hài lòng,Hàng giao hơi bị trễ,3
Cực kì hài lòng,"đóng gói cẩn thận, giao hàng quá nhanh. điểm 10 cho chất lượng",3
Cực kì hài lòng,"sữa đóng gói kỹ, hàng chính hãng",3
Rất không hài lòng,"Hộp sữa thì móp méo, khằn của nắp nhựa cũg k có *** nào có, thùng ngoài thì vừa rách vừa móp, gọi tiki để thu hồi thì ì à ì ạch, 3-4 ngày rồi chưa thấy tới, mua hàng của các shop thì sợ k uy tín, đằng này mua của tiki trading cũng chẳng  khá hơn, thật là mất hết uy tín và lòng tin của khách hàng! Thu gọn",3
Cực kì hài lòng,"Sữa *** shop nên đóng gói cho cẩn thận chứ móp , hay bung nắp thì chỉ có trả lại hàng",3
Cực kì hài lòng,"sản phẩm giá cả hợp lý, giao hàng nhanh",3
Cực kì hài lòng,giao nhanh. sp ok nha. nsx mới tháng 2 thôi,3
Cực kì hài lòng,"Hàng chính hãng, date còn rất xa mà giá lại rất tốt so với mua ngoài shop.",3
Cực kì hài lòng,"Hàng gói kĩ, vỏ hộp ko móp, ship nhanh",3
Cực kì hài lòng,san phẩm ok. giao hàng nhanh,3
Cực kì hài lòng,Jdjdjđ,3
Cực kì hài lòng,"mua hàng tiki lúc nào cũng yên tâm, giao hàng cực nhanh",3
Cực kì hài lòng,shop bán với giá tốt. rẻ hơn thị trường nhiều,3
Cực kì hài lòng,"Đóng gói kỹ càng, vận chuyển nhanh
Hạn sử dụng đến năm 2023",3
Cực kì hài lòng,"Đóng gói tốt, sp tốt",3
Cực kì hài lòng,Mùi vị thơm,3
Cực kì hài lòng,đè kháng tốt,3
Cực kì hài lòng,"giao hàng nhanh, đóng gói chắc chắn, đáy hộp bị móp 1 tí, chấp nhận được.",3
Cực kì hài lòng,quá tốt qua đẹp,3
Cực kì hài lòng,tốt,3
Cực kì hài lòng,Sữa Frisolac Gold 2 giúp bé nhà mình dễ tiêu hoá hơn và bớt tình trạng táo bón,3
Cực kì hài lòng,bé nhà mình chỉ uống sữa này thơm và dễ uống. giao hàng rất nhanh,3
Cực kì hài lòng,Sản phẩm tổt đúng hàng chính hãng,3
Cực kì hài lòng,Sản phẫm chính hãng hàng mời,3
Cực kì hài lòng,re ma con chat luong nua,3
Cực kì hài lòng,Sữa tốt,3
Cực kì hài lòng,Rẻ hơn.nhưng vẫn sợ hàng kém chất lượng,3
Cực kì hài lòng,"Chính hãng, giao tỉnh lẻ mà siêu nhanh",3
Cực kì hài lòng,giao hàng nhanh,3
Cực kì hài lòng,Ổn,3
Cực kì hài lòng,"Giá cả phải chăng,giao hàng nhanh,date mới...",3
Cực kì hài lòng,"Sữa thơm, béo béo, mùi hấp dẫn vị ngọt",3
Cực kì hài lòng,"Giống như mô tả, giá tốt",3
Cực kì hài lòng,"hang giao nhanh,dong goi rat ki,minh se ung ho shop nua",3
Cực kì hài lòng,"Đóng gói kĩ, giao hàng nhanh",3
Cực kì hài lòng,giao nhanh,3
Cực kì hài lòng,"Giao hàng nhanh, dong goi ky!",3
Cực kì hài lòng,Hàng chính hãng,3
Cực kì hài lòng,ok,3
Cực kì hài lòng,Ok giao đóng gói được,3
Cực kì hài lòng,Tot,3
Hài lòng,sp tot,3
Cực kì hài lòng,Dong goi can than,3
Cực kì hài lòng,Toits,3
Cực kì hài lòng,hiao hàng nhanh,3
Cực kì hài lòng,chuẩn sữa,3
Cực kì hài lòng,date dài giao hàng nhanh,3
Cực kì hài lòng,"sản phẩm đúng như miêu tả, cám ơn",3
Cực kì hài lòng,tốt cho hệ tiêu hóa,3
Cực kì hài lòng,đóng gói cẩn thận  5sao quên chụp hình lại,3
Cực kì hài lòng,Con minh uống sữa này hợp tác. Giá tiki rẻ,3
Cực kì hài lòng,Sữa ok ok,3
Cực kì hài lòng,Mua nhiều lần sp date xa,3
Cực kì hài lòng,Sữa k bị móp,3
Cực kì hài lòng,San pham tot giao hang hoi cham,3
Cực kì hài lòng,thích,3
Cực kì hài lòng,Hàng chat luong,3
Cực kì hài lòng,"sữa tốt, giao hàng nhanh",3
Cực kì hài lòng,diem 10 cho chat luong,3
Cực kì hài lòng,"hàng ok ,giao hàng hơi lau",3
Cực kì hài lòng,giao nhanh. hangg tốt,3
Cực kì hài lòng,Giao hang dong goi ky giao nhanh se ung ho tiep tuc,3
Cực kì hài lòng,sản phẩm tốt,3
Cực kì hài lòng,con tôi hợp với loại sữa friso,3
Cực kì hài lòng,tot,3
Bình thường,"Giao hàng nhanh chóng,",3
Cực kì hài lòng,Hi,3
Cực kì hài lòng,giao hàng cực nhanh,3
Cực kì hài lòng,sản phẩm ok,3
Cực kì hài lòng,đóng gói ko đc cẩn thận cho lắm,3
Cực kì hài lòng,hang chuẩn giá đẹp,3
Cực kì hài lòng,tôt,3
Cực kì hài lòng,Rất hài lòng!,3
Cực kì hài lòng,Ok 👌,3
Cực kì hài lòng,chất lượng,3
Cực kì hài lòng,Sp chính hãng,3
Hài lòng,,3
Cực kì hài lòng,*** hơi móp méo,3
Cực kì hài lòng,Hàng chuẩn chỉnh các bạn ạ,3
Cực kì hài lòng,"Giao hàng nhanh, giá tốt",3
Cực kì hài lòng,"giao hàng nhanh, date xa, ???",3
Cực kì hài lòng,Rất hài lòng giao hàng nhanh,3
Cực kì hài lòng,1,3
Cực kì hài lòng,Giao hàng nhanhh,3
Cực kì hài lòng,oki,3
Cực kì hài lòng,Rẻ,3
Cực kì hài lòng,sp tốt,3
Cực kì hài lòng,giá rẻ,3
Cực kì hài lòng,Giao cực nhanh,3
Cực kì hài lòng,Chaats lượng Ok,3
Cực kì hài lòng,rất ok,3
Cực kì hài lòng,"date xa, giá rẻ",3
Cực kì hài lòng,?????,3
Cực kì hài lòng,Giá tốt!,3
Cực kì hài lòng,date mới,3
Cực kì hài lòng,nnjjj,3
Cực kì hài lòng,Good!,3
Cực kì hài lòng,good,3
Cực kì hài lòng,giao rat nhanh,3
Cực kì hài lòng,Hài lòng,3
Cực kì hài lòng,Date 2023 ok.,3
Cực kì hài lòng,?,3
Hài lòng,"Đơn giao 9/4/2024 Nsx là 03/11/2023 ko mới như friso gold 1, đóng gói tốt. Hàng chính hãng  Giao hàng nhanh",3
Rất không hài lòng,"mua 4 hộp sữa méo hết 2 vỏ hộp , sữa cho bé thì cần phải quấn chống sóc chứ , thấy mấy bạn kia cũng nhận xét về vấn đề này rồi , shop để ý lại nhé",3
Hài lòng,Móp méo cỡ này,3
Bình thường,"giao hang ok,sp hsd xa tuy nhiên đóng gói và vận chuyển bị móp méo *** sữa,có 1 *** gãy niêm nắp hộp.Chưa thật sự hài lòng về chất lượng dv mặc dù đã nói trước vấn đề này khi đặt hàng.",3
Rất không hài lòng,"Gói hàng sơ sài, chỉ bỏ hai *** sữa vào thùng giấy, rồi 1 lớp giấy để lên trên là xong! Kết quả móp hết hai *** sữa, phù lên luôn.
Chat hỏi thì không ai trả lời! Chán kinh khủng",3
Không hài lòng,"hơi thất vọng, đáng lý sữa phải được vận chuyển kỹ, tránh va đập, hộp sữa này mình mới nhận, đúng ra sẽ kg nhận nhưng thấy ngại cho a vận chuyển nên mình nhận luôn",3
Bình thường,"Hộp bị bẹp
Đóng hàng không cẩn thận dẫn đến vận chuyển bị bẹp hộp gây bẹp đồ bên trong",3
Bình thường,giao hàng nhanh nhưng bị cấn mốp,3
Hài lòng,giao hàng nhanh nhưng có hộp bị móp ạ! mong lần sau tiki đóng gói chắc 1 chút ạ! xin cám ơn!,3
Không hài lòng,"Giao hàng chậm, đóng gói không cẩn thận. Nhận đc hàng thùng hàng bên ngoài rách, hộp thì méo mó hết. Quá thất vọng",3
Hài lòng,"sản phẩm giống quảng cáo, hạn sử dụng còn đến tháng 7/2023 là quá ok, giao hàng tương đối nhanh",3
Rất không hài lòng,Mỗi lần đặt hàng sữa *** trên tiki rất là sợ. Khi nhận toàn bị móp méo. Đóng gói thì sơ sài như thế thì làm sao không bị móp *** sữa cho được.,3
Hài lòng,"nhiều khách hàng phản ánh cách đóng gói là móp hộp bung niêm phong. mình nghĩ chắc tiki sẽ cải thiện đặt 4 lọ. 2 lọ méo nặng, 2 lọ bình thường.",3
Hài lòng,"giao hàng đungs hẹn , sữa hơi ngọt ạ",3
Rất không hài lòng,*** sữa móp nhìn mất thẩm mĩ,3
Hài lòng,"do dịch nên giao hàng rất lâu, bọc k có túi chống sóc nhưng k bị móp hộp",3
Rất không hài lòng,ghi sữa mới nhưng lại giao mẫu cũ .date vẫn còn nhưng sản xuất lâu rùi ko fai mã check qr,3
Không hài lòng,Giao hàng quá lâu. Mua từ 8/8 đến nay 15/10 mới nhận được,3
Hài lòng,"Giá rẻ, đóng gói tốt, sản phẩm đúng chất lượng",3
Hài lòng,oke tốt. kekkekekekekkrkrkrkdkdk,3
Bình thường,Sp giao qua lâu nên ko con nhu câu sd,3
Hài lòng,"date xa, giao nhanh. mua 6lon có 1 *** bị móp xíu",3
Rất không hài lòng,Giao hàng mà hộp sữa bị cỡ này này rồi sao dám mua nữa,3
Hài lòng,"giao hàng nhanh, đóng gói kỹ .",3
Hài lòng,"Mua 3 hộp, 1 hộp bị móp",3
Hài lòng,"sản phẩm tốt, date mới, giao hàng tốt. dịch vụ tốt. xin chân thành cảm ơn Tiki Trading.",3
Hài lòng,Gói hàng chưa ổn lắm ạ đề nghị mua túi chóng sóc ạ,3
Hài lòng,"hàng bị móp nhiều, đóng gói ko cẩn thận,nhưng hộp sữa thì date mới, đúng mẫu mới",3
Rất không hài lòng,date củ . đóng gói ẩu toàn bị mốp.,3
Bình thường,Móp . Nên rút kinh nghiệm,3
Cực kì hài lòng,"hàng giao ko lót cẩn thận bị móp hộp sữa, không hài lòng với cách đóng hàng của tiki",3
Không hài lòng,giao hang khong đung ngay,3
Không hài lòng,"Đóng gói sơ sài, bị bể 1 góc hộp",3
Không hài lòng,sữa chính hãng nhưng đóng goi quá cẩu thả nên ko hài lòng lắm,3
Hài lòng,sản phẩm tốt giao hàng nhanh,3
Hài lòng,"Đóng gói sơ sài, hộp sữa bị móp",3
Hài lòng,"mình nghĩ nên xem lại khâu đóng gói , hộp bị móp nhiều",3
Hài lòng,cddhjccnn,3
Rất không hài lòng,Giao hàng quá lâu mà ko thông báo,3
Bình thường,"giao hàng nhanh, nhưng đóng gói thì sơ sài,",3
Rất không hài lòng,"Đóng gói quá tệ,móp qá nhìu",3
Hài lòng,sản phẩm tốt,3
Rất không hài lòng,Đóng gói quá sơ sài. Hàng móp méo,3
Hài lòng,Đóng gói chắc chắn,3
Hài lòng,tốt,3
Cực kì hài lòng,"Động cơ mạnh (khi cần tăng tốc), mẫu mã đẹp. Rất hợp với yêu cầu đang cần dùng",5
Cực kì hài lòng,Máy mạnh. Bật số 3 cũng hơi ồn. Xài ok ah,5
Cực kì hài lòng,"Đẹp , dùng mát nhẹ nhàng , đánh tiền.",5
N/A,N/A,5
Cực kì hài lòng,"Hình thức đẹp,xay nhanh, và mọi người chú ý cẩn thận cái lưỡi dao nhé, bén lắm. Mua xong mà các chị ở phòng nhờ mua thêm mấy cái, ai cũng khen nhé.",5
Cực kì hài lòng,"Giao nhanh,đúng loại,lại có quà. Máy nhìn đẹp,chắc chắn,4 lưỡi rất bén. Khi vệ sin cần cẩn thận",5
Cực kì hài lòng,"Giao hàng cực nhanh,chưa dùng thử, còn về độ bền thì khi sử dụng mới biết được. Mong là ổn",5
Cực kì hài lòng,"Tuy chưa dùng, mới chỉ *** nhưng rất hài lòng.Xứng đáng hàng chất lượng. Giao hàng sau khi đặt vài giờ,hàng đóng gói cẩn thận.Rất cảm ơn cho hàng và Shop 5*****",5
Cực kì hài lòng,"Mẫu mã đẹp, chưa sử dụng, hy vọng chất lượng tốt, sẽ đánh giá thêm sau khi sử dụng",5
Cực kì hài lòng,"Đóng gói hàng kĩ , hàng nhận được nhanh",5
Cực kì hài lòng,"Hàng hãng xịn sò! 3 tốc độ, xay thịt nhuyễn giá hợp lý.",5
Cực kì hài lòng,"máy dùng dc mọi người ạ. xay được cua, mẫu mã đép, giá ok. nên xay nhiều, xay ít k bõ",5
Cực kì hài lòng,"Động cơ mạnh mẽ,xay êm, hàng nguyên đai nguyên kiện nhưng kích hoạt bảo hành k được",5
Cực kì hài lòng,"Hàng mới thử thôi cũng thấy ưng ý, hôm nào có tiền mua thịt về xay thử sẽ có đánh giá thực tế hơn nha",5
Cực kì hài lòng,"Hàng tốt, lưỡi dao có 4 lá nhựa bảo vệ. Nên sử dụng.",5
Cực kì hài lòng,"Máy xay mạnh, đa năng. Rất đáng tiền",5
Cực kì hài lòng,Tôi chỉ xay hành tỏi. Đáp ứng tốt yêu cầu của tôi.,5
Cực kì hài lòng,"Mâũ mã như hình, đợi dùng sẽ đánh giá tiếp về chất lượng",5
Cực kì hài lòng,Máy nhìn rất đẹp đóng gói cẩn thận,5
Cực kì hài lòng,"Shop ơi mh muon mua them 2 cái
Liên he giup mh nha",5
Cực kì hài lòng,"Máy chắc chắn, động cơ khoẻ, xay tốt",5
Cực kì hài lòng,"Xài ok lắm, giá rẻ",5
Cực kì hài lòng,Đúng hàng chính hãng sunhouse,5
Cực kì hài lòng,"Xay thịt rất ok nha,nên mua nha",5
Cực kì hài lòng,Oke lắm ạ,5
Cực kì hài lòng,"Máy dùng rất tốt, êm, đẹp",5
Cực kì hài lòng,Xay êm và nhanh,5
Cực kì hài lòng,Ok,5
Cực kì hài lòng,Máy tốt,5
Cực kì hài lòng,Tốt,5
Bình thường,Tương đối ọp ẹp. Mình đã phân vân giữa con này và con bear. Nắp ko khít lắm đâu. Gioăng đế cũng lỏng lẻo,5
Rất không hài lòng,"Dùng lần t2 cháy luôn @@, chất lượng tệ",5
Hài lòng,"- Nắp đậy không chắc và sau khi cho nguyên liệu vào cối thì đậy nắp hơi khó.
- Còn lại thì ok",5
Hài lòng,"Hàng chính hãng, máy đẹp, đóng gói cẩn thận, chưa sử dụng nên chưa đánh giá về chất lượng tạm cho 4*",5
